name,DA,DB,DC,DD,DE,SDA,SDB,SDC,SDD,UI,WW,DA,DC,DD,SDA,SDB,SDC,SDD,UI,WW,lineage
Ap22virus,NA,0.0008071,NA,0.001148,NA,NA,NA,0.0005069,NA,NA,0.0003095,0.0003883,0.001095,0.0003355,0.0003767,0.000282,0.001578,NA,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Bcep78virus,0.0002406,0.001614,0.0003203,0.003444,NA,0.0001694,0.0002097,NA,0.0002324,NA,0.0003095,0.002718,0.003284,0.001342,0.0003767,0.00141,0.002104,0.001564,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
Likavirus,0.0007218,0.001614,0.0001601,NA,NA,0.0003389,0.0006292,0.0005069,NA,NA,0.0003095,0.003495,0.01314,0.001342,0.0003767,0.002256,0.001578,0.000782,0.0009949,0.001012,Viruses>dsDNA&nbsp;viruses
Corndogvirus,0.002647,0.0004036,NA,NA,NA,NA,0.0008389,NA,0.0004647,NA,0.0003095,0.008542,0.005109,0.001342,0.002637,0.00282,0.004733,0.001564,0.0003316,0.0006748,Viruses>dsDNA&nbsp;viruses
Baxtervirus,0.0002406,0.0004036,0.0001601,NA,0.0004007,0.0001694,0.0002097,0.0002534,0.0002324,NA,NA,NA,0.00219,NA,NA,0.000564,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
T1virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Pamx74virus,0.0002406,0.0004036,0.0008007,NA,0.0008013,NA,NA,NA,NA,NA,NA,0.001165,0.0003649,0.001007,NA,0.000846,0.001578,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Pfr1virus,0.0002406,NA,0.0001601,NA,0.0004007,NA,NA,NA,0.0004647,NA,0.0003095,0.0003883,0.00146,0.001678,0.0003767,0.000564,0.002104,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Ydn12virus,NA,NA,NA,0.0003826,0.0004007,0.0001694,0.0004194,NA,NA,NA,NA,NA,0.00146,NA,NA,0.000846,0.0005259,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Woesvirus,0.0002406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001165,0.00146,NA,0.00113,0.000564,0.001052,0.001564,NA,NA,Viruses>dsDNA&nbsp;viruses
Pepy6virus,NA,NA,NA,NA,NA,NA,NA,0.0005069,NA,NA,0.0003095,0.00233,0.005474,0.000671,0.00113,0.00282,0.002104,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Omegavirus,0.0002406,0.0008071,0.0006405,NA,0.0004007,0.0001694,0.0006292,NA,NA,NA,NA,0.0007766,0.0003649,0.0003355,0.0003767,0.000846,0.004733,NA,0.0006633,0.0001687,Viruses>dsDNA&nbsp;viruses
Charlievirus,0.0002406,0.001211,0.0003203,NA,0.0004007,NA,NA,0.0005069,NA,NA,0.0003095,NA,0.007663,0.000671,NA,0.001128,0.001578,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Barnyardvirus,NA,NA,NA,NA,0.0008013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001052,NA,NA,0.0005061,Viruses>dsDNA&nbsp;viruses
Phikmvvirus,NA,NA,0.0003203,NA,NA,0.0005083,NA,NA,NA,NA,NA,NA,0.00146,0.000671,NA,0.000282,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Sp6virus,NA,NA,0.0003203,0.0003826,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,NA,0.001052,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Bcep22virus,0.001444,0.004843,0.0006405,0.002678,0.001202,0.0003389,0.0006292,0.0002534,NA,NA,NA,0.008154,0.008758,0.005033,0.004144,0.00846,0.01157,0.001955,0.0006633,0.0008435,Viruses>dsDNA&nbsp;viruses
Prtbvirus,0.003128,0.008879,0.0001601,0.0007653,0.001202,0.0001694,0.0004194,NA,0.001859,NA,0.0003095,0.001553,0.00146,0.001678,0.004144,0.00282,0.0142,0.001564,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Ea92virus,0.001203,0.006861,NA,0.001148,0.0004007,NA,NA,NA,NA,NA,NA,0.001553,0.0003649,0.001342,0.001507,0.003102,0.001578,0.000391,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Cba120virus,0.0007218,NA,0.0009608,0.001531,NA,0.0001694,0.0004194,0.0005069,NA,NA,0.0003095,0.0003883,0.0003649,NA,0.0003767,0.00141,0.0005259,0.000782,0.003316,0.001181,Viruses>dsDNA&nbsp;viruses
Fishburnevirus,NA,0.001614,0.0004804,NA,NA,NA,0.0002097,NA,0.0004647,NA,NA,0.005824,0.005474,0.001678,0.00226,0.001692,0.003156,0.001173,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
K1gvirus,NA,0.01695,0.0004804,NA,NA,NA,0.0002097,NA,NA,NA,NA,0.00233,0.0007299,0.0003355,0.0007535,0.002256,0.004207,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Jerseyvirus,0.0004812,0.001211,0.0001601,NA,NA,0.0001694,0.0002097,NA,NA,NA,NA,0.0007766,0.0007299,0.0003355,0.0007535,0.00141,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Redivirus,0.0002406,0.0008071,NA,NA,NA,0.0003389,NA,NA,NA,NA,NA,0.0003883,0.01861,0.0003355,0.001507,0.000282,NA,0.000391,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
Brujitavirus,0.0004812,NA,0.0001601,NA,0.0004007,NA,0.0002097,0.0005069,NA,NA,NA,0.0003883,0.00146,NA,0.0003767,0.000846,0.001578,0.000782,NA,0.0003374,Viruses>dsDNA&nbsp;viruses
P12024virus,0.0007218,0.0004036,NA,NA,0.01082,NA,NA,NA,NA,NA,NA,0.0003883,0.001095,0.0003355,NA,NA,0.001052,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Slashvirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Ab18virus,NA,NA,NA,NA,0.0004007,NA,NA,NA,NA,NA,NA,NA,0.001095,NA,NA,0.000282,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Kelleziovirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007299,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Phietavirus,NA,0.0008071,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007766,0.001825,0.000671,0.00113,0.000846,0.001052,NA,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Xp10virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007766,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Seuratvirus,NA,0.0008071,NA,0.0003826,NA,0.0003389,NA,NA,NA,NA,NA,0.0003883,0.0007299,NA,NA,0.000564,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Pa6virus,NA,NA,NA,0.0003826,NA,0.0003389,NA,NA,NA,NA,NA,0.0003883,0.0007299,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Nonagvirus,NA,0.0008071,NA,NA,NA,NA,NA,NA,0.0004647,NA,NA,NA,0.0003649,NA,NA,NA,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Se1virus,NA,0.002018,0.0001601,0.0003826,NA,0.0001694,NA,0.0002534,NA,NA,NA,0.0007766,0.001095,0.001007,0.0003767,0.00141,0.002104,0.000391,0.0006633,0.0001687,Viruses>dsDNA&nbsp;viruses
V5virus,0.0007218,0.0008071,0.0004804,0.0007653,NA,0.0001694,NA,0.0002534,0.01115,NA,NA,NA,0.00146,0.0003355,0.0003767,0.000282,0.001052,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Silviavirus,NA,NA,NA,0.0007653,NA,NA,NA,0.0005069,NA,NA,NA,NA,NA,NA,NA,0.000282,NA,NA,0.0003316,0.0001687,Viruses>dsDNA&nbsp;viruses
Agatevirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007766,0.00146,NA,0.0003767,0.000282,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Kp34virus,NA,NA,0.0003203,0.0003826,NA,NA,NA,NA,NA,NA,NA,0.0003883,NA,NA,0.0003767,0.000564,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Luz24virus,NA,NA,NA,0.0003826,0.0004007,NA,NA,NA,NA,NA,NA,0.001941,0.001825,0.000671,0.0007535,0.001128,0.0005259,0.002346,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Luz7virus,0.0002406,0.002421,NA,0.001148,NA,NA,NA,NA,0.0004647,NA,NA,0.00233,0.001095,0.0003355,0.0003767,0.000564,0.001052,0.000391,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Limestonevirus,0.0004812,NA,0.0001601,NA,NA,NA,NA,0.0002534,0.0002324,NA,NA,NA,0.0007299,NA,NA,0.000282,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Gammaretrovirus,0.0002406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007299,NA,NA,NA,NA,NA,NA,NA,Viruses>Ortervirales>Retroviridae>Orthoretrovirinae
Alphapleolipovirus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>DNA&nbsp;viruses>Pleolipoviridae
Cba181virus,NA,0.0004036,NA,0.0007653,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,NA,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
P70virus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003355,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Spo1virus,NA,0.001614,0.0003203,NA,NA,NA,0.0002097,NA,NA,NA,NA,0.0003883,0.0003649,NA,0.0003767,0.000564,0.0005259,0.000391,0.0009949,NA,Viruses>dsDNA&nbsp;viruses
Mooglevirus,NA,NA,NA,NA,NA,NA,NA,NA,0.0002324,NA,NA,NA,0.0003649,NA,NA,0.000282,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Vhmlvirus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003883,NA,0.0003355,NA,NA,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Svunavirus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Pbunavirus,NA,0.0004036,0.0003203,NA,NA,0.0003389,0.0006292,NA,0.0006971,NA,NA,NA,0.001825,0.000671,0.0007535,0.000282,0.0005259,NA,0.0006633,0.0005061,Viruses>dsDNA&nbsp;viruses
Bocaparvovirus,NA,0.0004036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,NA,0.0005259,NA,NA,NA,Viruses>ssDNA&nbsp;viruses>Parvoviridae>Parvovirinae
Pipefishvirus,NA,NA,0.001441,NA,NA,0.0003389,0.0006292,0.001521,0.0004647,NA,NA,0.001553,0.001825,0.001342,0.0007535,0.001128,0.002104,0.000391,0.0003316,0.0003374,Viruses>dsDNA&nbsp;viruses
P23virus,NA,NA,0.0003203,NA,NA,NA,NA,0.0002534,NA,NA,NA,NA,NA,NA,NA,0.000282,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Ff47virus,NA,NA,NA,NA,NA,NA,NA,NA,0.0002324,NA,NA,NA,NA,NA,NA,NA,0.001052,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
Soupsvirus,NA,NA,NA,NA,0.0008013,0.0001694,0.0002097,0.0002534,NA,NA,NA,0.0003883,0.0208,NA,0.0003767,0.000282,0.001052,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
Rer2virus,NA,NA,0.0001601,NA,NA,0.0001694,NA,NA,NA,NA,NA,NA,0.0003649,NA,NA,0.00141,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Sap6virus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000391,NA,NA,Viruses>dsDNA&nbsp;viruses
P100virus,NA,NA,NA,0.001148,NA,0.0001694,0.0004194,NA,NA,NA,NA,NA,0.0007299,0.001007,0.0003767,NA,0.001052,NA,0.0009949,0.0003374,Viruses>dsDNA&nbsp;viruses
Hepacivirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>ssRNA&nbsp;viruses>ssRNA&nbsp;positive&#x2011;strand&nbsp;viruses
Reptarenavirus,NA,NA,0.0001601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viruses>ssRNA&nbsp;viruses>ssRNA&nbsp;negative&#x2011;strand&nbsp;viruses>Arenaviridae
Lmd1virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000282,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Pagevirus,NA,NA,NA,NA,NA,NA,NA,0.0005069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
C5virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001687,Viruses>dsDNA&nbsp;viruses
C2virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003649,NA,0.0003767,NA,NA,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
Sfi11virus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000282,0.0005259,NA,NA,NA,Viruses>dsDNA&nbsp;viruses
